call_id,lead_id,operator,date,direction,duration_sec,outcome,score,stage
C01869,L0236,Farrux Ahmadov,2025-12-21,out,118,refused,24,opening
C01870,L0588,Sardor Yusufov,2026-03-17,out,580,interested,69,pitch
C01871,L0667,Farrux Ahmadov,2026-03-28,out,234,callback,52,needs
C01872,L0015,Sardor Yusufov,2025-09-29,out,337,enrolled,84,needs
C01873,L0902,Lola Qodirova,2026-07-27,out,487,callback,53,opening
C01874,L0386,Lola Qodirova,2026-01-20,out,551,refused,24,needs
C01875,L0136,Sherzod Nishonov,2025-11-14,out,705,callback,55,close
C01876,L0961,Diyora Rustamova,2026-06-18,in,574,interested,84,needs
C01877,L0619,Sherzod Nishonov,2026-02-05,in,252,no_answer,11,opening
C01878,L0316,Sherzod Nishonov,2025-12-24,out,647,no_answer,8,opening
C01879,L0536,Diyora Rustamova,2026-03-09,out,745,interested,82,needs
C01880,L0902,Lola Qodirova,2026-06-10,out,496,callback,63,close
C01881,L0059,Sherzod Nishonov,2025-11-09,out,183,interested,72,pitch
C01882,L0701,Diyora Rustamova,2026-03-17,in,403,refused,27,opening
C01883,L0912,Jamshid Umarov,2026-07-02,out,369,callback,54,pitch
C01884,L0387,Botir Nazarov,2026-02-01,out,335,interested,93,needs
C01885,L0732,Dilnoza Karimova,2026-05-13,out,391,interested,73,opening
C01886,L1118,Lola Qodirova,2026-08-23,in,754,interested,57,pitch
C01887,L0833,Farrux Ahmadov,2026-04-24,out,224,interested,74,opening
C01888,L0277,Jamshid Umarov,2025-12-10,in,420,refused,21,needs
C01889,L0199,Sherzod Nishonov,2025-11-07,in,646,no_answer,14,opening
C01890,L0039,Sardor Yusufov,2025-11-22,out,480,interested,63,opening
C01891,L0563,Lola Qodirova,2026-04-17,out,91,callback,61,needs
C01892,L0082,Lola Qodirova,2025-09-22,out,384,interested,80,needs
C01893,L1174,Botir Nazarov,2026-08-27,out,511,interested,87,pitch
C01894,L1017,Botir Nazarov,2026-06-21,out,899,enrolled,97,opening
C01895,L0215,Sardor Yusufov,2025-12-04,in,840,enrolled,100,needs
C01896,L0593,Botir Nazarov,2026-03-13,in,316,refused,39,needs
C01897,L0398,Sherzod Nishonov,2026-02-07,out,442,no_answer,14,needs
C01898,L0104,Sardor Yusufov,2025-11-17,out,259,enrolled,100,close
C01899,L1155,Diyora Rustamova,2026-08-26,out,257,refused,25,opening
C01900,L0318,Lola Qodirova,2025-12-20,in,347,no_answer,14,needs
C01901,L0760,Dilnoza Karimova,2026-03-26,in,634,callback,48,opening
C01902,L0089,Botir Nazarov,2025-10-07,in,433,enrolled,74,close
C01903,L0999,Sardor Yusufov,2026-07-06,out,642,no_answer,21,needs
C01904,L1037,Diyora Rustamova,2026-06-13,out,706,no_answer,29,pitch
C01905,L0768,Sherzod Nishonov,2026-03-13,in,73,refused,33,needs
C01906,L0509,Jamshid Umarov,2026-02-27,out,765,enrolled,91,pitch
C01907,L0892,Diyora Rustamova,2026-05-07,out,877,no_answer,15,close
C01908,L0614,Botir Nazarov,2026-03-05,in,860,no_answer,7,opening
C01909,L1055,Lola Qodirova,2026-08-07,out,415,no_answer,10,needs
C01910,L0502,Farrux Ahmadov,2026-02-12,out,174,interested,84,pitch
C01911,L0045,Diyora Rustamova,2025-11-08,in,152,no_answer,5,pitch
C01912,L0195,Jamshid Umarov,2025-11-26,out,754,refused,28,pitch
C01913,L0401,Sardor Yusufov,2025-12-06,out,580,callback,64,close
C01914,L0972,Farrux Ahmadov,2026-07-15,in,891,callback,69,pitch
C01915,L0543,Sherzod Nishonov,2026-03-10,in,441,refused,30,pitch
C01916,L0450,Sardor Yusufov,2026-02-28,in,864,no_answer,10,pitch
C01917,L0372,Jamshid Umarov,2026-02-15,in,764,interested,73,opening
C01918,L0095,Sardor Yusufov,2025-11-22,out,893,no_answer,20,opening
C01919,L0638,Lola Qodirova,2026-02-16,out,752,interested,77,opening
C01920,L0490,Botir Nazarov,2026-03-18,out,153,no_answer,10,pitch
C01921,L1078,Lola Qodirova,2026-08-27,out,282,refused,22,pitch
C01922,L1186,Lola Qodirova,2026-08-30,out,738,interested,87,pitch
C01923,L0105,Jamshid Umarov,2025-09-14,out,106,no_answer,0,opening
C01924,L0132,Farrux Ahmadov,2025-10-31,in,200,callback,43,close
C01925,L0308,Botir Nazarov,2025-12-12,out,657,interested,71,pitch
C01926,L0881,Jamshid Umarov,2026-05-24,out,631,interested,72,pitch
C01927,L0157,Diyora Rustamova,2025-11-08,out,600,enrolled,84,needs
C01928,L0869,Sherzod Nishonov,2026-04-23,out,130,refused,49,opening
C01929,L0433,Sherzod Nishonov,2026-03-01,out,828,interested,79,opening
C01930,L1041,Diyora Rustamova,2026-06-17,in,842,callback,51,pitch
C01931,L0721,Farrux Ahmadov,2026-04-16,out,590,refused,35,opening
C01932,L0310,Sardor Yusufov,2026-01-11,out,408,enrolled,97,pitch
C01933,L0210,Sherzod Nishonov,2025-11-04,out,106,interested,67,needs
C01934,L0202,Farrux Ahmadov,2025-12-13,out,82,enrolled,100,needs
C01935,L0320,Botir Nazarov,2025-12-26,in,466,refused,15,pitch
C01936,L0424,Dilnoza Karimova,2026-01-25,out,45,refused,21,close
C01937,L1057,Sardor Yusufov,2026-08-19,out,144,enrolled,91,needs
C01938,L0343,Sherzod Nishonov,2026-01-06,out,805,no_answer,5,close
C01939,L0942,Dilnoza Karimova,2026-07-02,out,50,callback,58,close
C01940,L1197,Farrux Ahmadov,2026-08-27,in,258,refused,32,needs
C01941,L0402,Botir Nazarov,2025-12-13,in,622,interested,58,opening
C01942,L0026,Diyora Rustamova,2025-10-24,out,55,interested,90,opening
C01943,L0473,Lola Qodirova,2026-02-23,in,805,interested,79,pitch
C01944,L0184,Dilnoza Karimova,2025-10-14,out,498,interested,83,opening
C01945,L0262,Jamshid Umarov,2026-01-21,out,85,interested,92,needs
C01946,L0721,Dilnoza Karimova,2026-05-24,out,126,refused,18,close
C01947,L0920,Sardor Yusufov,2026-06-29,out,394,refused,40,opening
C01948,L0754,Diyora Rustamova,2026-04-09,out,248,callback,77,pitch
C01949,L0104,Sardor Yusufov,2025-10-18,out,708,callback,63,opening
C01950,L0477,Diyora Rustamova,2026-03-03,out,546,enrolled,98,needs
C01951,L0494,Lola Qodirova,2026-02-19,out,255,no_answer,16,needs
C01952,L0430,Botir Nazarov,2026-02-14,out,823,no_answer,26,pitch
C01953,L0575,Diyora Rustamova,2026-03-13,out,57,interested,66,needs
C01954,L0340,Diyora Rustamova,2026-02-12,out,209,callback,49,pitch
C01955,L0176,Diyora Rustamova,2025-10-23,out,866,no_answer,19,close
C01956,L1022,Lola Qodirova,2026-07-23,out,291,interested,75,opening
C01957,L0723,Sardor Yusufov,2026-03-21,out,341,interested,66,opening
C01958,L0638,Jamshid Umarov,2026-03-19,in,482,callback,53,pitch
C01959,L0585,Jamshid Umarov,2026-04-06,out,794,interested,65,needs
C01960,L0593,Farrux Ahmadov,2026-04-08,in,49,no_answer,18,opening
C01961,L0551,Dilnoza Karimova,2026-03-21,out,794,no_answer,27,needs
C01962,L0726,Farrux Ahmadov,2026-04-20,in,350,interested,86,needs
C01963,L0581,Sardor Yusufov,2026-03-02,in,40,callback,61,opening
C01964,L1043,Jamshid Umarov,2026-07-31,in,245,interested,91,opening
C01965,L0989,Botir Nazarov,2026-07-08,out,88,no_answer,5,opening
C01966,L0879,Sherzod Nishonov,2026-06-24,out,252,callback,49,opening
C01967,L1032,Botir Nazarov,2026-06-28,out,780,refused,40,opening
C01968,L0507,Farrux Ahmadov,2026-02-16,in,458,refused,29,needs
C01969,L0290,Dilnoza Karimova,2025-11-14,out,816,no_answer,10,opening
C01970,L0978,Lola Qodirova,2026-07-11,in,212,callback,66,pitch
C01971,L0483,Botir Nazarov,2026-01-31,in,597,enrolled,94,close
C01972,L1155,Farrux Ahmadov,2026-08-15,out,883,interested,80,close
C01973,L0490,Lola Qodirova,2026-03-19,out,759,no_answer,29,close
C01974,L0741,Diyora Rustamova,2026-05-08,out,55,interested,70,opening
C01975,L0859,Diyora Rustamova,2026-06-06,out,897,refused,25,needs
C01976,L0947,Dilnoza Karimova,2026-06-11,out,500,enrolled,80,close
C01977,L0044,Dilnoza Karimova,2025-10-04,out,614,no_answer,30,close
C01978,L0973,Sardor Yusufov,2026-06-27,out,304,no_answer,17,opening
C01979,L0486,Sardor Yusufov,2026-02-10,out,427,callback,54,close
C01980,L0413,Botir Nazarov,2026-01-17,in,510,interested,89,needs
C01981,L0544,Dilnoza Karimova,2026-01-27,out,662,callback,64,needs
C01982,L0931,Jamshid Umarov,2026-05-25,out,162,no_answer,9,opening
C01983,L1131,Lola Qodirova,2026-08-26,out,546,callback,49,pitch
C01984,L0199,Jamshid Umarov,2025-11-21,out,683,refused,15,opening
C01985,L0878,Jamshid Umarov,2026-05-07,in,326,interested,83,opening
C01986,L0598,Lola Qodirova,2026-04-13,out,158,callback,58,pitch
C01987,L0776,Lola Qodirova,2026-04-18,in,40,no_answer,9,opening
C01988,L1189,Diyora Rustamova,2026-08-13,in,524,enrolled,86,opening
C01989,L0233,Diyora Rustamova,2025-11-20,in,52,interested,82,pitch
C01990,L1127,Dilnoza Karimova,2026-08-27,out,492,interested,83,needs
C01991,L1029,Lola Qodirova,2026-07-08,out,708,no_answer,18,pitch
C01992,L0886,Jamshid Umarov,2026-05-14,in,778,interested,56,opening
C01993,L1087,Dilnoza Karimova,2026-08-20,out,302,interested,86,needs
C01994,L1102,Farrux Ahmadov,2026-08-12,out,589,callback,65,close
C01995,L0430,Farrux Ahmadov,2026-03-04,out,700,refused,7,opening
C01996,L0366,Botir Nazarov,2025-12-21,out,414,refused,9,close
C01997,L0234,Sherzod Nishonov,2025-10-31,out,339,refused,40,opening
C01998,L0891,Sardor Yusufov,2026-07-21,in,536,refused,17,close
C01999,L1066,Lola Qodirova,2026-08-28,out,107,callback,59,close
C02000,L0589,Diyora Rustamova,2026-03-30,out,799,no_answer,31,pitch
C02001,L1123,Jamshid Umarov,2026-08-31,out,286,interested,75,opening
C02002,L0259,Botir Nazarov,2025-12-20,in,51,interested,72,needs
C02003,L0772,Dilnoza Karimova,2026-03-15,in,397,callback,58,close
C02004,L0595,Lola Qodirova,2026-03-18,in,861,interested,74,close
C02005,L0974,Sherzod Nishonov,2026-07-27,in,871,enrolled,84,opening
C02006,L0614,Dilnoza Karimova,2026-02-05,in,115,callback,63,needs
C02007,L0236,Jamshid Umarov,2025-11-06,out,819,interested,76,opening
C02008,L0721,Lola Qodirova,2026-04-27,out,651,callback,70,needs
C02009,L1177,Lola Qodirova,2026-08-24,in,662,callback,52,pitch
C02010,L1128,Farrux Ahmadov,2026-08-29,out,578,interested,84,needs
C02011,L0198,Dilnoza Karimova,2025-11-20,in,450,interested,100,close
C02012,L0682,Farrux Ahmadov,2026-03-26,in,724,refused,20,opening
C02013,L0515,Farrux Ahmadov,2026-01-15,out,418,callback,55,opening
C02014,L0201,Diyora Rustamova,2025-12-16,out,473,interested,85,opening
C02015,L1166,Jamshid Umarov,2026-08-26,in,152,interested,71,opening
C02016,L0636,Diyora Rustamova,2026-02-10,in,619,interested,67,opening
C02017,L1164,Botir Nazarov,2026-08-18,out,280,callback,58,needs
C02018,L0584,Sardor Yusufov,2026-03-02,out,646,callback,68,opening
C02019,L0803,Sherzod Nishonov,2026-06-04,out,465,callback,53,close
C02020,L0760,Farrux Ahmadov,2026-04-04,in,793,interested,90,needs
C02021,L0953,Botir Nazarov,2026-06-07,out,709,interested,71,opening
C02022,L0770,Farrux Ahmadov,2026-04-26,out,382,callback,64,needs
C02023,L0936,Sardor Yusufov,2026-06-22,out,675,no_answer,13,needs
C02024,L0711,Sherzod Nishonov,2026-04-06,in,251,callback,57,close
C02025,L0355,Diyora Rustamova,2026-01-17,in,284,no_answer,25,opening
C02026,L0894,Sherzod Nishonov,2026-05-12,in,791,no_answer,29,needs
C02027,L1109,Diyora Rustamova,2026-08-07,out,588,no_answer,35,pitch
C02028,L0408,Sardor Yusufov,2026-01-19,out,419,callback,79,opening
C02029,L1063,Sherzod Nishonov,2026-08-19,in,724,interested,77,opening
C02030,L0828,Dilnoza Karimova,2026-05-12,out,584,refused,22,needs
C02031,L1193,Jamshid Umarov,2026-08-24,out,311,refused,28,opening
C02032,L0556,Sardor Yusufov,2026-03-25,out,29,interested,67,opening
C02033,L1132,Jamshid Umarov,2026-08-29,in,421,callback,69,pitch
C02034,L1171,Sherzod Nishonov,2026-08-20,out,158,interested,67,close
C02035,L0749,Farrux Ahmadov,2026-05-21,out,808,no_answer,18,needs
C02036,L0947,Botir Nazarov,2026-06-18,out,371,refused,19,opening
C02037,L0277,Botir Nazarov,2025-12-12,out,610,no_answer,22,close
C02038,L1065,Jamshid Umarov,2026-07-28,in,255,interested,64,needs
C02039,L0351,Lola Qodirova,2026-01-08,out,56,refused,25,close
C02040,L0184,Farrux Ahmadov,2025-12-07,out,110,interested,75,close
C02041,L0382,Lola Qodirova,2026-02-04,out,567,no_answer,28,close
C02042,L0303,Jamshid Umarov,2025-12-09,out,711,interested,84,needs
C02043,L1010,Sardor Yusufov,2026-07-12,in,870,no_answer,30,needs
C02044,L0283,Diyora Rustamova,2025-12-31,in,317,refused,18,opening
C02045,L0846,Sardor Yusufov,2026-04-06,out,661,callback,53,pitch
C02046,L0429,Sherzod Nishonov,2026-01-13,in,347,enrolled,85,close
C02047,L0090,Jamshid Umarov,2025-10-09,out,164,interested,99,opening
C02048,L0681,Dilnoza Karimova,2026-05-04,in,164,interested,88,close
C02049,L0545,Farrux Ahmadov,2026-03-13,in,590,refused,19,pitch
C02050,L0090,Diyora Rustamova,2025-09-25,in,295,no_answer,17,pitch
C02051,L0982,Jamshid Umarov,2026-07-27,in,117,no_answer,15,opening
C02052,L0955,Botir Nazarov,2026-06-23,in,641,refused,33,opening
C02053,L1012,Farrux Ahmadov,2026-06-19,out,167,refused,35,opening
C02054,L0464,Farrux Ahmadov,2026-01-24,in,317,callback,61,opening
C02055,L0050,Sardor Yusufov,2025-09-14,in,335,interested,83,opening
C02056,L1110,Jamshid Umarov,2026-08-24,out,747,callback,50,close
C02057,L0376,Dilnoza Karimova,2025-12-10,out,140,interested,68,needs
C02058,L0740,Farrux Ahmadov,2026-04-15,in,872,interested,75,pitch
C02059,L0397,Sherzod Nishonov,2026-01-22,out,829,refused,45,needs
C02060,L0974,Dilnoza Karimova,2026-08-02,in,132,no_answer,17,pitch
C02061,L0127,Lola Qodirova,2025-09-16,out,27,no_answer,12,pitch
C02062,L1085,Dilnoza Karimova,2026-08-30,in,408,interested,80,needs
C02063,L0267,Sardor Yusufov,2025-12-18,in,596,interested,71,opening
C02064,L0994,Diyora Rustamova,2026-06-20,out,673,no_answer,12,pitch
C02065,L0762,Sardor Yusufov,2026-05-03,in,526,callback,70,pitch
C02066,L1050,Diyora Rustamova,2026-07-27,in,74,refused,47,opening
C02067,L0589,Jamshid Umarov,2026-04-14,out,803,no_answer,8,opening
C02068,L0108,Diyora Rustamova,2025-10-27,in,118,callback,54,pitch
C02069,L1162,Sherzod Nishonov,2026-08-30,out,600,refused,36,pitch
C02070,L0947,Botir Nazarov,2026-05-26,in,576,interested,85,close
C02071,L0748,Jamshid Umarov,2026-03-22,out,131,interested,70,pitch
C02072,L1199,Jamshid Umarov,2026-08-20,out,567,no_answer,7,pitch
C02073,L0386,Lola Qodirova,2026-01-19,out,227,enrolled,85,needs
C02074,L0397,Farrux Ahmadov,2026-01-17,in,815,callback,63,opening
C02075,L1005,Farrux Ahmadov,2026-06-18,out,336,no_answer,25,pitch
C02076,L0842,Farrux Ahmadov,2026-05-17,out,699,enrolled,91,needs
C02077,L0377,Dilnoza Karimova,2026-02-03,out,46,callback,66,pitch
C02078,L1055,Farrux Ahmadov,2026-08-05,out,334,refused,35,pitch
C02079,L0083,Lola Qodirova,2025-11-07,out,529,no_answer,14,opening
C02080,L0338,Sardor Yusufov,2026-01-21,out,617,refused,22,needs
C02081,L0739,Botir Nazarov,2026-04-16,out,231,interested,61,needs
C02082,L0051,Lola Qodirova,2025-10-09,in,696,refused,39,opening
C02083,L1050,Lola Qodirova,2026-07-23,out,867,interested,80,pitch
C02084,L0970,Lola Qodirova,2026-07-07,out,860,interested,77,needs
C02085,L0761,Botir Nazarov,2026-03-25,in,286,refused,19,pitch
C02086,L0564,Botir Nazarov,2026-03-15,in,682,no_answer,0,pitch
C02087,L0899,Jamshid Umarov,2026-07-12,out,50,interested,72,opening
C02088,L0506,Farrux Ahmadov,2026-01-15,out,821,enrolled,70,pitch
C02089,L1063,Lola Qodirova,2026-07-23,out,456,no_answer,27,needs
C02090,L0824,Botir Nazarov,2026-05-31,in,779,callback,60,needs
C02091,L0498,Diyora Rustamova,2026-01-20,out,837,no_answer,6,pitch
C02092,L0269,Sardor Yusufov,2025-12-31,in,230,no_answer,5,opening
C02093,L0424,Diyora Rustamova,2026-01-04,in,803,callback,73,opening
C02094,L0301,Diyora Rustamova,2025-12-12,out,201,no_answer,17,pitch
C02095,L1042,Farrux Ahmadov,2026-08-15,in,275,refused,35,pitch
C02096,L0657,Diyora Rustamova,2026-03-20,out,887,callback,58,needs
C02097,L0595,Dilnoza Karimova,2026-04-13,out,428,callback,78,needs
C02098,L0476,Dilnoza Karimova,2026-02-26,in,718,no_answer,23,pitch
C02099,L0710,Dilnoza Karimova,2026-04-27,out,479,refused,29,pitch
C02100,L0726,Sherzod Nishonov,2026-03-16,out,648,refused,39,needs
C02101,L0405,Lola Qodirova,2026-01-29,out,521,interested,58,opening
C02102,L0907,Botir Nazarov,2026-06-10,out,200,no_answer,16,pitch
C02103,L1154,Botir Nazarov,2026-08-04,out,302,refused,43,needs
C02104,L0563,Sardor Yusufov,2026-03-15,out,543,callback,44,opening
C02105,L0209,Jamshid Umarov,2025-12-08,in,563,enrolled,79,pitch
C02106,L0244,Jamshid Umarov,2025-12-19,out,321,refused,31,pitch
C02107,L0527,Dilnoza Karimova,2026-01-29,in,187,interested,52,pitch
C02108,L0942,Lola Qodirova,2026-06-14,in,45,interested,87,opening
C02109,L0058,Jamshid Umarov,2025-11-12,out,630,enrolled,100,pitch
C02110,L0924,Diyora Rustamova,2026-05-26,out,188,callback,41,pitch
C02111,L1171,Jamshid Umarov,2026-08-28,out,760,callback,60,needs
C02112,L0063,Botir Nazarov,2025-10-13,out,833,interested,64,close
C02113,L0451,Farrux Ahmadov,2026-03-02,out,427,callback,77,pitch
C02114,L0985,Diyora Rustamova,2026-06-26,out,621,no_answer,3,opening
C02115,L0984,Diyora Rustamova,2026-07-31,out,193,enrolled,93,close
C02116,L0565,Diyora Rustamova,2026-03-05,out,603,callback,57,opening
C02117,L0230,Diyora Rustamova,2025-11-28,out,239,no_answer,13,needs
C02118,L0752,Botir Nazarov,2026-04-19,in,614,refused,22,opening
C02119,L1101,Lola Qodirova,2026-08-22,out,770,interested,64,pitch
C02120,L1040,Jamshid Umarov,2026-07-02,in,26,refused,39,needs
C02121,L0721,Lola Qodirova,2026-04-23,in,805,interested,73,opening
C02122,L0005,Botir Nazarov,2025-10-11,out,757,callback,71,needs
C02123,L0977,Sardor Yusufov,2026-07-05,in,358,callback,42,needs
C02124,L0543,Botir Nazarov,2026-01-23,out,698,no_answer,12,close
C02125,L1149,Lola Qodirova,2026-08-31,in,871,no_answer,13,pitch
C02126,L0191,Jamshid Umarov,2025-12-14,out,683,callback,64,pitch
C02127,L0901,Diyora Rustamova,2026-06-16,out,384,callback,71,needs
C02128,L0660,Jamshid Umarov,2026-04-23,out,208,callback,35,opening
C02129,L0971,Botir Nazarov,2026-08-13,in,439,enrolled,96,needs
C02130,L0890,Sardor Yusufov,2026-07-01,out,569,callback,54,needs
C02131,L0820,Dilnoza Karimova,2026-05-29,out,507,callback,61,needs
C02132,L1053,Botir Nazarov,2026-08-07,out,798,no_answer,24,opening
C02133,L0818,Dilnoza Karimova,2026-05-04,in,384,interested,73,pitch
C02134,L1094,Sardor Yusufov,2026-08-10,out,67,callback,59,opening
C02135,L1106,Lola Qodirova,2026-08-15,out,134,interested,76,opening
C02136,L1169,Diyora Rustamova,2026-08-08,out,142,callback,47,pitch
C02137,L0556,Sardor Yusufov,2026-03-19,in,100,callback,70,needs
C02138,L0596,Sherzod Nishonov,2026-04-13,in,97,enrolled,80,opening
C02139,L0902,Diyora Rustamova,2026-07-22,out,875,no_answer,16,opening
C02140,L0696,Sardor Yusufov,2026-03-18,out,856,interested,71,opening
C02141,L0582,Sherzod Nishonov,2026-02-28,out,706,refused,32,close
C02142,L0680,Sardor Yusufov,2026-03-15,in,808,interested,71,close
C02143,L0536,Farrux Ahmadov,2026-02-14,out,632,enrolled,89,needs
C02144,L0495,Dilnoza Karimova,2026-01-20,out,470,no_answer,9,pitch
C02145,L0795,Jamshid Umarov,2026-06-24,in,783,no_answer,6,needs
C02146,L0105,Sardor Yusufov,2025-10-30,out,163,interested,91,needs
C02147,L0739,Farrux Ahmadov,2026-03-13,out,501,refused,30,opening
C02148,L0033,Sardor Yusufov,2025-10-25,out,613,refused,30,needs
C02149,L0723,Lola Qodirova,2026-04-20,in,121,no_answer,24,opening
C02150,L0045,Sherzod Nishonov,2025-11-01,in,717,refused,27,opening
C02151,L0822,Sardor Yusufov,2026-06-11,out,256,no_answer,0,opening
C02152,L1062,Sardor Yusufov,2026-08-05,out,586,callback,54,close
C02153,L0793,Sherzod Nishonov,2026-06-12,out,47,enrolled,77,opening
C02154,L0591,Sardor Yusufov,2026-02-20,out,278,refused,27,needs
C02155,L0861,Lola Qodirova,2026-05-19,out,881,interested,79,needs
C02156,L0882,Diyora Rustamova,2026-05-07,out,341,callback,64,close
C02157,L0182,Diyora Rustamova,2025-10-07,out,499,enrolled,89,opening
C02158,L0825,Dilnoza Karimova,2026-04-05,out,631,refused,26,pitch
C02159,L0670,Sardor Yusufov,2026-04-27,out,271,callback,46,needs
C02160,L0462,Diyora Rustamova,2026-03-03,out,193,no_answer,7,pitch
C02161,L1140,Jamshid Umarov,2026-08-30,out,460,interested,67,needs
C02162,L0762,Dilnoza Karimova,2026-04-27,out,507,refused,22,close
C02163,L0978,Sardor Yusufov,2026-06-23,out,402,no_answer,12,opening
C02164,L0515,Botir Nazarov,2026-01-14,in,644,no_answer,0,needs
C02165,L0628,Farrux Ahmadov,2026-04-06,out,485,interested,63,pitch
C02166,L0126,Lola Qodirova,2025-09-25,in,405,refused,20,needs
C02167,L0132,Diyora Rustamova,2025-10-11,in,443,callback,76,opening
C02168,L0963,Botir Nazarov,2026-07-01,in,622,enrolled,94,pitch
C02169,L0459,Lola Qodirova,2026-01-13,out,379,callback,58,opening
C02170,L0080,Sherzod Nishonov,2025-10-22,out,231,interested,77,opening
C02171,L0266,Jamshid Umarov,2025-12-05,in,375,refused,49,needs
C02172,L0853,Botir Nazarov,2026-05-24,out,493,enrolled,86,opening
C02173,L0636,Botir Nazarov,2026-03-16,out,239,callback,55,needs
C02174,L0054,Diyora Rustamova,2025-11-14,out,467,interested,70,opening
C02175,L0505,Botir Nazarov,2026-02-02,out,63,enrolled,75,pitch
C02176,L0989,Jamshid Umarov,2026-07-23,out,51,no_answer,5,needs
C02177,L0239,Sardor Yusufov,2025-12-22,out,420,no_answer,10,needs
C02178,L0193,Sardor Yusufov,2025-11-24,in,656,enrolled,83,needs
C02179,L0535,Diyora Rustamova,2026-01-22,out,132,callback,60,pitch
C02180,L0757,Farrux Ahmadov,2026-04-28,out,581,callback,65,opening
C02181,L0811,Jamshid Umarov,2026-05-04,in,57,refused,30,close
C02182,L0228,Botir Nazarov,2025-11-28,out,613,callback,61,needs
